id,name,host_id,host_is_superhost,neighbourhood_cleansed,property_type,amenities,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,amenities_list
923409,"Brand New Interior, Perfect Location near Beach",2599476,False,Leblon,Entire condo,"[""Oven"", ""Building staff"", ""Ethernet connection"", ""TV with standard cable"", ""Body soap"", ""Bed linens"", ""Bluetooth sound system"", ""Washer"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Coffee maker"", ""Room-darkening shades"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Kitchen"", ""Single level home"", ""Long term stays allowed"", ""Iron"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Stove"", ""Books and reading material"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Crib"", ""Extra pillows and blankets"", ""Elevator"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning""]",739.0,4.92,4.94,4.91,4.98,4.96,4.97,4.72,"['Oven', 'Building staff', 'Ethernet connection', 'TV with standard cable', 'Body soap', 'Bed linens', 'Bluetooth sound system', 'Washer', 'Hot water', 'Hair dryer', 'Hangers', 'First aid kit', 'Coffee maker', 'Room-darkening shades', 'Refrigerator', 'Essentials', 'Ceiling fan', 'Kitchen', 'Single level home', 'Long term stays allowed', 'Iron', 'Carbon monoxide alarm', 'Smoke alarm', 'Stove', 'Books and reading material', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Free street parking', 'Clothing storage: wardrobe', 'Crib', 'Extra pillows and blankets', 'Elevator', 'Luggage dropoff allowed', 'Self check-in', 'Air conditioning']"
931638,"Ff102| Leblon, 3 blocks from the beach",1982737,False,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Oven"", ""TV"", ""Bed linens"", ""Washer"", ""Hot water"", ""Hair dryer"", ""Coffee maker"", ""Refrigerator"", ""Freezer"", ""Essentials"", ""Kitchen"", ""Iron"", ""Stove"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Microwave"", ""Elevator"", ""Air conditioning""]",483.0,4.81,4.78,4.9,4.94,4.84,4.94,4.57,"['Dedicated workspace', 'Oven', 'TV', 'Bed linens', 'Washer', 'Hot water', 'Hair dryer', 'Coffee maker', 'Refrigerator', 'Freezer', 'Essentials', 'Kitchen', 'Iron', 'Stove', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Microwave', 'Elevator', 'Air conditioning']"
1303580,Cosy 1 bedroom Apartment - Near restaurants,7086667,True,Leblon,Entire rental unit,"[""Mini fridge"", ""Dedicated workspace"", ""Body soap"", ""Bed linens"", ""Clothing storage"", ""Shampoo"", ""Shower gel"", ""Gas stove"", ""Paid parking lot off premises"", ""Keypad"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Coffee maker: drip coffee maker, Nespresso"", ""Hangers"", ""Room-darkening shades"", ""Blender"", ""AC - split type ductless system"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Pets allowed"", ""Kitchen"", ""Single level home"", ""Long term stays allowed"", ""Iron"", ""Drying rack for clothing"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Wifi"", ""55 inch HDTV"", ""Cooking basics"", ""Dishes and silverware"", ""Microwave"", ""Private entrance"", ""Cleaning products"", ""Extra pillows and blankets"", ""Elevator"", ""Self check-in""]",540.0,4.94,4.94,4.88,4.94,4.94,4.94,4.82,"['Mini fridge', 'Dedicated workspace', 'Body soap', 'Bed linens', 'Clothing storage', 'Shampoo', 'Shower gel', 'Gas stove', 'Paid parking lot off premises', 'Keypad', 'Coffee', 'Hot water', 'Hair dryer', 'Coffee maker: drip coffee maker, Nespresso', 'Hangers', 'Room-darkening shades', 'Blender', 'AC - split type ductless system', 'Refrigerator', 'Essentials', 'Ceiling fan', 'Pets allowed', 'Kitchen', 'Single level home', 'Long term stays allowed', 'Iron', 'Drying rack for clothing', 'Free dryer – In unit', 'Free washer – In unit', 'Wifi', '55 inch HDTV', 'Cooking basics', 'Dishes and silverware', 'Microwave', 'Private entrance', 'Cleaning products', 'Extra pillows and blankets', 'Elevator', 'Self check-in']"
1123976,Charming loft in the heart of Leblon,6165615,True,Leblon,Entire loft,"[""Dishes and silverware"", ""Essentials"", ""Microwave"", ""Building staff"", ""Hot water"", ""Hair dryer"", ""TV with standard cable"", ""Kitchen"", ""Hangers"", ""Coffee maker"", ""Iron"", ""Elevator"", ""Refrigerator"", ""Self check-in"", ""Air conditioning"", ""Wifi""]",311.0,4.9,4.89,4.96,4.94,4.96,4.97,4.71,"['Dishes and silverware', 'Essentials', 'Microwave', 'Building staff', 'Hot water', 'Hair dryer', 'TV with standard cable', 'Kitchen', 'Hangers', 'Coffee maker', 'Iron', 'Elevator', 'Refrigerator', 'Self check-in', 'Air conditioning', 'Wifi']"
1163118,PENTHOUSE OVERLOOKING THE CHRIST,4284876,False,Leblon,Entire rental unit,"[""Pack \u2019n play/Travel crib"", ""Building staff"", ""Shampoo"", ""Heating"", ""Outdoor dining area"", ""Hot water"", ""Hair dryer"", ""Patio or balcony"", ""Hangers"", ""Coffee maker"", ""Backyard"", ""AC - split type ductless system"", ""Refrigerator"", ""Essentials"", ""Pets allowed"", ""Free dryer"", ""Fire extinguisher"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Park view"", ""Smoke alarm"", ""Mountain view"", ""Free washer \u2013 In unit"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Crib"", ""Free parking on premises"", ""Outdoor furniture"", ""Elevator"", ""BBQ grill"", ""40 inch TV with standard cable"", ""Beach access \u2013 Beachfront"", ""Self check-in""]",488.0,4.52,4.58,4.54,4.73,4.65,4.97,4.53,"['Pack ’n play/Travel crib', 'Building staff', 'Shampoo', 'Heating', 'Outdoor dining area', 'Hot water', 'Hair dryer', 'Patio or balcony', 'Hangers', 'Coffee maker', 'Backyard', 'AC - split type ductless system', 'Refrigerator', 'Essentials', 'Pets allowed', 'Free dryer', 'Fire extinguisher', 'Kitchen', 'Long term stays allowed', 'Iron', 'Park view', 'Smoke alarm', 'Mountain view', 'Free washer – In unit', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Crib', 'Free parking on premises', 'Outdoor furniture', 'Elevator', 'BBQ grill', '40 inch TV with standard cable', 'Beach access – Beachfront', 'Self check-in']"
1163119,Charming apartment with balcony,4284876,False,Leblon,Entire rental unit,"[""Host greets you"", ""Heating"", ""Air conditioning"", ""Backyard"", ""Kitchen"", ""Patio or balcony"", ""Smoking allowed"", ""Wifi"", ""Refrigerator"", ""TV with standard cable"", ""Dishes and silverware"", ""Coffee maker"", ""Beach access \u2013 Beachfront""]",342.0,4.57,4.59,4.43,4.73,4.71,4.93,4.5,"['Host greets you', 'Heating', 'Air conditioning', 'Backyard', 'Kitchen', 'Patio or balcony', 'Smoking allowed', 'Wifi', 'Refrigerator', 'TV with standard cable', 'Dishes and silverware', 'Coffee maker', 'Beach access – Beachfront']"
1215717,"Leblon 3 quartos, luxo, ar split, wifi, tv a cabo",3942218,True,Leblon,Entire rental unit,"[""Washer"", ""Paid parking lot off premises"", ""Room-darkening shades"", ""Granado body soap"", ""Oven"", ""Wine glasses"", ""Iron"", ""Wifi"", ""Refrigerator"", ""TV with standard cable"", ""Blender"", ""Bed linens"", ""Cooking basics"", ""Dryer"", ""Baking sheet"", ""Hot water"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""AC - split type ductless system"", ""Microwave"", ""Dining table"", ""Hair dryer"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Elevator"", ""Toaster"", ""Dishes and silverware"", ""Free parking garage on premises"", ""Other gas stove""]",693.0,4.87,4.77,4.83,4.93,4.97,4.98,4.82,"['Washer', 'Paid parking lot off premises', 'Room-darkening shades', 'Granado body soap', 'Oven', 'Wine glasses', 'Iron', 'Wifi', 'Refrigerator', 'TV with standard cable', 'Blender', 'Bed linens', 'Cooking basics', 'Dryer', 'Baking sheet', 'Hot water', 'Kitchen', 'Coffee maker: drip coffee maker', 'AC - split type ductless system', 'Microwave', 'Dining table', 'Hair dryer', 'Drying rack for clothing', 'Clothing storage', 'Hangers', 'Elevator', 'Toaster', 'Dishes and silverware', 'Free parking garage on premises', 'Other gas stove']"
1426055,Um cantinho aconchegante no Leblon,7647089,True,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Oven"", ""TV with standard cable"", ""Body soap"", ""Bed linens"", ""Rice maker"", ""Dining table"", ""Bathtub"", ""Gas stove"", ""Bidet"", ""Washer"", ""Paid street parking off premises"", ""Laundromat nearby"", ""Hot water"", ""Record player"", ""Sound system with aux"", ""Hangers"", ""Coffee maker"", ""Wine glasses"", ""Room-darkening shades"", ""Blender"", ""AC - split type ductless system"", ""Refrigerator"", ""Freezer"", ""Essentials"", ""Ceiling fan"", ""Fire extinguisher"", ""Kitchen"", ""Hot water kettle"", ""Long term stays allowed"", ""Iron"", ""Drying rack for clothing"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront""]",705.0,4.88,4.83,4.8,4.9,4.9,4.98,4.66,"['Dedicated workspace', 'Oven', 'TV with standard cable', 'Body soap', 'Bed linens', 'Rice maker', 'Dining table', 'Bathtub', 'Gas stove', 'Bidet', 'Washer', 'Paid street parking off premises', 'Laundromat nearby', 'Hot water', 'Record player', 'Sound system with aux', 'Hangers', 'Coffee maker', 'Wine glasses', 'Room-darkening shades', 'Blender', 'AC - split type ductless system', 'Refrigerator', 'Freezer', 'Essentials', 'Ceiling fan', 'Fire extinguisher', 'Kitchen', 'Hot water kettle', 'Long term stays allowed', 'Iron', 'Drying rack for clothing', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Free street parking', 'Clothing storage: wardrobe', 'Microwave', 'Cleaning products', 'Extra pillows and blankets', 'Beach access – Beachfront']"
1246502,"2BR NICE VIEW,BYTHE METRO,1 BLOCK LEBLON BEACH,RIO",2538304,True,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Housekeeping - available at extra cost"", ""Oven"", ""Ethernet connection"", ""Bed linens"", ""Dining table"", ""Free residential garage on premises \u2013 1 space"", ""Host greets you"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Room-darkening shades"", ""Blender"", ""AC - split type ductless system"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Electrolux gas stove"", ""Kitchen"", ""City skyline view"", ""Long term stays allowed"", ""Iron"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Park view"", ""Smoke alarm"", ""Drying rack for clothing"", ""Mountain view"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Clothing storage: wardrobe"", ""Microwave"", ""Coffee maker: pour-over coffee"", ""Cleaning products"", ""Extra pillows and blankets"", ""Elevator"", ""Beach access \u2013 Beachfront"", ""32 inch HDTV with Netflix, premium cable, standard cable""]",597.0,4.74,4.9,4.79,4.92,4.92,4.93,4.63,"['Dedicated workspace', 'Housekeeping - available at extra cost', 'Oven', 'Ethernet connection', 'Bed linens', 'Dining table', 'Free residential garage on premises – 1 space', 'Host greets you', 'Hot water', 'Hair dryer', 'Hangers', 'Wine glasses', 'Room-darkening shades', 'Blender', 'AC - split type ductless system', 'Refrigerator', 'Essentials', 'Ceiling fan', 'Electrolux gas stove', 'Kitchen', 'City skyline view', 'Long term stays allowed', 'Iron', 'Window AC unit', 'Carbon monoxide alarm', 'Park view', 'Smoke alarm', 'Drying rack for clothing', 'Mountain view', 'Free dryer – In unit', 'Free washer – In unit', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Clothing storage: wardrobe', 'Microwave', 'Coffee maker: pour-over coffee', 'Cleaning products', 'Extra pillows and blankets', 'Elevator', 'Beach access – Beachfront', '32 inch HDTV with Netflix, premium cable, standard cable']"
1292491,"Leblon ""The best of Brazil""",7027859,False,Leblon,Entire rental unit,"[""Oven"", ""TV with standard cable"", ""Bed linens"", ""Shampoo"", ""Host greets you"", ""Washer"", ""Paid parking off premises"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Coffee maker"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Iron"", ""Stove"", ""Pocket wifi"", ""Breakfast"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Microwave"", ""Private entrance"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Luggage dropoff allowed"", ""Air conditioning""]",410.0,4.85,4.78,4.81,4.98,4.96,4.91,4.83,"['Oven', 'TV with standard cable', 'Bed linens', 'Shampoo', 'Host greets you', 'Washer', 'Paid parking off premises', 'Hot water', 'Hair dryer', 'Hangers', 'First aid kit', 'Coffee maker', 'Refrigerator', 'Essentials', 'Fire extinguisher', 'Iron', 'Stove', 'Pocket wifi', 'Breakfast', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Microwave', 'Private entrance', 'Extra pillows and blankets', 'Paid parking on premises', 'Luggage dropoff allowed', 'Air conditioning']"
1758915,Conforto e requinte  no leblon,9247668,False,Leblon,Entire rental unit,"[""Mini fridge"", ""Private patio or balcony"", ""Stainless steel stove"", ""Building staff"", ""TV with standard cable"", ""Bed linens"", ""Gym"", ""Clothing storage"", ""Dining table"", ""Brastemp oven"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Dryer"", ""Phebo /dove/ body soap"", ""Hangers"", ""Wine glasses"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Blender"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Fire extinguisher"", ""Kitchen"", ""Hot water kettle"", ""Long term stays allowed"", ""Iron"", ""Shared pool"", ""Free washer \u2013 In unit"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Free street parking"", ""Panasonic sound system"", ""Microwave"", ""Coffee maker: pour-over coffee"", ""Cleaning products"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Elevator"", ""Luggage dropoff allowed"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Air conditioning""]",591.0,4.96,4.87,4.91,4.91,4.91,5.0,4.65,"['Mini fridge', 'Private patio or balcony', 'Stainless steel stove', 'Building staff', 'TV with standard cable', 'Bed linens', 'Gym', 'Clothing storage', 'Dining table', 'Brastemp oven', 'Coffee', 'Hot water', 'Hair dryer', 'Dryer', 'Phebo /dove/ body soap', 'Hangers', 'Wine glasses', 'Room-darkening shades', 'Cleaning available during stay', 'Blender', 'Refrigerator', 'Essentials', 'Ceiling fan', 'Fire extinguisher', 'Kitchen', 'Hot water kettle', 'Long term stays allowed', 'Iron', 'Shared pool', 'Free washer – In unit', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Free street parking', 'Panasonic sound system', 'Microwave', 'Coffee maker: pour-over coffee', 'Cleaning products', 'Extra pillows and blankets', 'Free parking on premises', 'Elevator', 'Luggage dropoff allowed', 'Beach access – Beachfront', 'Self check-in', 'Air conditioning']"
1474977,PENTHOUSE/LOFT IN LEBLON,130685,True,Leblon,Entire loft,"[""Ethernet connection"", ""Dedicated workspace"", ""Air conditioning"", ""Oven"", ""Essentials"", ""Smoke alarm"", ""39 inch TV"", ""Wine glasses"", ""Self check-in"", ""Private backyard"", ""Iron"", ""Building staff"", ""Luggage dropoff allowed"", ""Wifi"", ""Refrigerator"", ""Crib"", ""Exterior security cameras on property"", ""Bed linens"", ""Cooking basics"", ""Hot water"", ""Kitchen"", ""Private hot tub"", ""Carbon monoxide alarm"", ""Smoking allowed"", ""Books and reading material"", ""Pets allowed"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Microwave"", ""Cleaning available during stay"", ""Hair dryer"", ""Free parking on premises"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Hangers"", ""Private patio or balcony"", ""Toaster"", ""Elevator"", ""Free washer \u2013 In unit"", ""Dishes and silverware""]",701.0,4.77,4.81,4.44,4.97,4.93,4.99,4.68,"['Ethernet connection', 'Dedicated workspace', 'Air conditioning', 'Oven', 'Essentials', 'Smoke alarm', '39 inch TV', 'Wine glasses', 'Self check-in', 'Private backyard', 'Iron', 'Building staff', 'Luggage dropoff allowed', 'Wifi', 'Refrigerator', 'Crib', 'Exterior security cameras on property', 'Bed linens', 'Cooking basics', 'Hot water', 'Kitchen', 'Private hot tub', 'Carbon monoxide alarm', 'Smoking allowed', 'Books and reading material', 'Pets allowed', 'Coffee maker', 'Beach access – Beachfront', 'Long term stays allowed', 'Extra pillows and blankets', 'Microwave', 'Cleaning available during stay', 'Hair dryer', 'Free parking on premises', 'Drying rack for clothing', 'Laundromat nearby', 'Hangers', 'Private patio or balcony', 'Toaster', 'Elevator', 'Free washer – In unit', 'Dishes and silverware']"
1583179,Elegant flat with a wonderful view,8428615,True,Leblon,Entire rental unit,"[""Washer"", ""TV"", ""Lake access"", ""Room-darkening shades"", ""Air conditioning"", ""Stove"", ""Essentials"", ""Host greets you"", ""Wine glasses"", ""Shared gym in building"", ""Clothing storage: wardrobe"", ""Beach view"", ""Shared sauna"", ""Coffee"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Shared outdoor pool - available all year, open specific hours"", ""Freezer"", ""Blender"", ""Bed linens"", ""Cooking basics"", ""Ocean view"", ""Baking sheet"", ""Hot water"", ""Free dryer \u2013 In unit"", ""Sea view"", ""Kitchen"", ""Coffee maker"", ""Extra pillows and blankets"", ""Dining table"", ""Cleaning available during stay"", ""Hair dryer"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Hangers"", ""Elevator"", ""Waterfront"", ""Single oven"", ""Shared beach access"", ""Dishes and silverware""]",611.0,4.9,4.94,4.89,4.95,4.93,4.96,4.68,"['Washer', 'TV', 'Lake access', 'Room-darkening shades', 'Air conditioning', 'Stove', 'Essentials', 'Host greets you', 'Wine glasses', 'Shared gym in building', 'Clothing storage: wardrobe', 'Beach view', 'Shared sauna', 'Coffee', 'Iron', 'Wifi', 'Refrigerator', 'Shared outdoor pool - available all year, open specific hours', 'Freezer', 'Blender', 'Bed linens', 'Cooking basics', 'Ocean view', 'Baking sheet', 'Hot water', 'Free dryer – In unit', 'Sea view', 'Kitchen', 'Coffee maker', 'Extra pillows and blankets', 'Dining table', 'Cleaning available during stay', 'Hair dryer', 'Drying rack for clothing', 'Laundromat nearby', 'Hangers', 'Elevator', 'Waterfront', 'Single oven', 'Shared beach access', 'Dishes and silverware']"
